1.11977E+14	Trường THPT Yên Hòa	4
3.08338E+14	Trường THPT Trần Phú - Vĩnh Yên - Vĩnh Phúc	4
1.03778E+14	Le Hong Phong High School	4
1.2325E+14	Chuyên Hà Nam	4
1.70968E+14	THCS Lương Thế Vinh	4
2.55132E+14	THPT GIAO THUY A	4
1.43557E+14	THPT Nguyễn Bỉnh Khiêm	4
1.68748E+14	thcs Phương Liệt	4
1.45921E+14	thpt chan mong	4
1.4049E+14	THPT Đại An	4
1.62421E+14	THPT Hoàng Văn Thụ - Vụ Bản - Nam Định	4
1.17752E+14	THPT Chuyên Hưng Yên	4
1.19626E+14	Trường THPT Chí Linh	4
1.1328E+14	THPT Thuận Thành 1 - Bắc Ninh	4
1.15167E+14	THPT Lien Ha	4
2.27347E+14	Luong The Vinh High School	4
4.95953E+14	Trường THPT Tiên Lữ	4
1.12145E+14	Chuyên Hạ Long	4
1.37515E+14	THCS Doan Thi DIem	4
1.8513E+14	Trung Học Phổ Thông Bắc Đông Quan - Đông Hưng - Thái bình	4
2.35775E+14	Trường THPT Hiệp Hòa Số 2	4
1.42271E+14	Tiểu học Thăng Long	4
1.1077E+14	nguyen truong to	4
1.08098E+14	THPT A Duy Tien	4
1.37451E+14	THPT Tran Hung Dao Thanh Xuan	4
2.23025E+14	THPT Thanh Miện I	4
1.18913E+14	Khuong Thuong	4
1.32505E+14	Trường THPT Đa Phúc	4
1.67341E+14	THPT Yên Lạc	4
1.11074E+14	Thai Phien	4
1.34339E+14	THPT Công nghiệp Việt Trì	4
2.50112E+14	THPT Vân Nội	4
1.32438E+14	Tiểu học Trung Tự	4
1.34367E+14	THPT Trần Nguyên Hãn - Hải Phòng	4
2.87406E+14	THPT Chuyên Sơn La	4
1.05637E+14	Hn-Ams	4
2.58841E+14	THPT KIMLIEN	4
1.10874E+14	Nguyễn Trường Tộ	4
1.21208E+11	Khối Chuyên Đại Học Vinh	4
2.12311E+14	THPT Nam Lý	4
1.27611E+14	THPT chuyên Hùng Vương Phú Thọ	4
1.2251E+14	thpt yên lạc 2	4
1.10604E+14	THPT Nguyễn Tất Thành HN	4
1.08548E+14	Le Quy Don Ha Noi	4
1.16598E+14	THPT Việt Bắc	4
1.24863E+14	THPT Thanh Ha	4
1.6228E+14	THPT Cao Bá Quát - Gia Lâm - HN	4
1.56967E+14	ĐẠI HỌC QUỐC GIA HÀ NỘI	4
1.13336E+14	THPT Hai Bà Trưng	4
1.16914E+14	THPT MÊ LINH	4
3.01793E+11	Trường Quốc Học - Huế	4
1.24057E+14	THPT QUỲNH THỌ	4
1.38154E+14	THPT Chuyên Sư Phạm	4
1.8838E+14	THPT Bắc Kiến Xương - Thái Bình	4
1.34998E+14	THPT Xuân Trường	4
1.99044E+14	Trường THPT Ngô Quyền - Ba Vì	4
1.57312E+14	THPT Bac Dong Quan	4
1.06516E+14	THPT Ngô Quyền	4
1.76164E+14	University of Economics and Business - VNU	4
4.16852E+14	Her Cosmetics - Mỹ Phẩm Trang Điểm	4
1.23371E+14	Trường THPT Hoàng Quốc Việt - Quảng Ninh	4
1.0805E+14	FLSS	4
1.24373E+14	THCS Đặng Thai Mai	4
1.4258E+14	THPT XUÂN ĐỈNH	4
1.10182E+14	Foreign Language Specialized School	4
1.79831E+14	THPT Phan Huy Chú - Đống Đa	4
2.50933E+14	Trường PT Vùng Cao Việt Bắc	4
1.02448E+14	Thpt Cao Bá Quát	4
2.58346E+14	THPT yên khánh A ( vườn muỗm )	4
1.24482E+14	Chuyên Bắc Ninh	3
1.15763E+14	THPT Dong Da	3
1.19008E+14	THPT chuyên Hà Nội - Amsterdam	3
1.2954E+14	THPT Quỳnh Lưu 1	3
1.92494E+14	THPT Thái Phiên	3
1.31515E+14	THCS Việt Nam - Angiêri	3
1.08488E+14	HN-Amsterdam	3
1.0642E+14	THPT Tiên Lữ	3
1.27021E+14	THPT Đoàn Kết-Hai Bà Trưng.Hà Nội	3
1.10563E+14	THPT Chuyên Nguyễn Tất Thành	3
4.14331E+14	THPT Lý Nhân - Hà Nam	3
2.85768E+14	Trường THPT Chuyên Nguyễn Tất Thành (Yên Bái)	3
1.21004E+14	THPT Kinh Môn	3
2.16506E+14	THPT Ngọc Hồi - Ngoc Hoi High School	3
1.24462E+14	THPT B Kim Bảng	3
1.23583E+14	THCS Trần Phú - Hà Nam	3
2.64323E+11	THPT Phan Đăng Lưu ( Nghệ An )	3
1.98288E+14	THPT Việt Trì	3
1.60775E+14	THCS Khương thượng	3
2.70167E+14	THPT Nhân Chính - Hà Nội	3
3.13472E+14	THPT Phạm Hồng Thái-Ba Đình-Hà Nội	3
1.5644E+14	THPT chuyên Chu Văn An Lạng Sơn	3
2.23218E+14	Trường THPT Bến Tắm	3
1.12369E+14	Nguyen Hue	3
1.16919E+14	THPT Trần Nhân Tông	3
1.06042E+14	Nguyen Gia Thieu	3
4.92843E+14	Trường THPT Lục Nam	3
1.29828E+14	THPT Chu Văn An - Yên Bái	3
1.57963E+14	THPT Văn Giang	3
1.24269E+14	THPT Lê Hoàn	3
89392669134	Trần Nguyên Hãn High School	3
5.60341E+14	THPT  Kiến Thuỵ -  Hải Phòng	3
1.51205E+14	THPT Cao Ba Quat-Gia Lam	3
1.10197E+14	PTTH Liên Hà	3
1.25924E+14	THPT Nguyễn Du  Kiến Xương  Thái Bình	3
2.86681E+14	THPT Mỹ Tho	3
1.21598E+14	THPT chuyên ĐHSP Hà Nội	3
1.11222E+14	THPT Đan Phượng	3
2.1145E+14	THPT Trần Hưng Đạo - Hà Nội	3
1.87594E+14	THCS Tô Hoàng-Hà Nội	3
1.20942E+14	THPT Chí Linh	3
2.81075E+14	THPT Nguyễn Trãi	3
1.84998E+14	Hai Ba Trung High School	3
1.12822E+14	THPT Chuyên Sinh-ĐHKHTN-ĐHQGHN	3
1.24931E+14	Chuyên Sinh Tổng Hợp	3
1.20355E+14	THPT Thuận Thành số 2	3
1.12347E+14	Esperanto	3
1.20348E+14	THPT Chuyên Ngoại Ngữ	3
1.48795E+14	THPT Yen Lac 1	3
1.20398E+14	THCS Nguyễn Công Trứ	3
1.42927E+14	Trường THPT Lê Quý Đôn - Đống Đa - Hà Nội	3
1.06797E+14	THPT B Duy Tien	3
1.20535E+14	Thpt Ngô Thì Nhậm	3
1.05987E+14	THPT Yên Hoà-Hà Nội	3
2.57658E+14	THPT Diễn Châu 5	3
3.92443E+14	Specialized High School of Physics	3
4.33937E+14	Nguyễn Trường Tộ	3
1.76799E+14	THPT Nguyễn Bính (Vụ Bản- Nam Định)	3
1.14899E+14	CNN	3
5.54734E+14	Viet Duc High School	3
1.15302E+14	Nguyen Binh Khiem Private High School	3
2.70262E+14	THPT Kim Sơn A	3
1.63115E+14	THPT QUỲ HỢP I	3
