174966369185961,THPT Lê Văn Thịnh,5
119037881481469,Kinh Doanh Va Cong Nghe Ha Noi,1
138915366146091,THPT Đông Thành (Yên Hưng  Quảng Ninh),1
131488550228152,THPT A Phủ Lý,4
650128828407777,ღ Yêu Một Người Thật Khó ღ Xóa Một Người Thật Đau ღ,1
621285197881979,9A-THCS Yên Lạc,1
175582502530429,Trường THPT Khoái Châu,1
106018576105816,Trung học phổ thông Trần Đăng Ninh,1
118611768167327,Lê Quý Đôn - Đống Đa,1
175487329158198,Học sinh THPT Nhị Chiểu,2
83682414946,Trường PTTH Năng Khiếu Trần Phú - Hải Phòng,6
156761934366124,12H - My love,1
117448554950189,Thuận Thành 1,1
117894968301284,THPT Trần Hưng Đạo- Thanh Xuân- Hà Nội,1
108671495830386,SMA Negeri 2 Singaraja,1
373269632772464,V-A skUl,1
193751724048065,Trường THCS Lê Lợi - TP Hà Giang,1
517846158282348,Giay-Phong Chau Secondary School,1
444651528985947,Trung học phổ thông Chuyên Biên Hòa,1
716151255062283,THCS Phùng Hưng/ Khoái Châu/Hưng Yên,1
1613733458882050,Hệ thống giáo dục Lômônôxốp,1
626048910802059,Trường THCS Cổ  Nhuế,1
115932098431952,FPT University,1
115405735136752,THPT Thang Long,4
492799447414506,THPT Xuân Trường B,2
161400120707060,Dong Da Secondary School,1
187302834769483,TrƯờG tHpT ChÂn MộNg,1
100486673340136,northeastern college santiago city,1
122067547821247,Tiểu học Cầu Diễn,1
263497637007965,Nguyễn Siêu school,4
203322173059082,Nguyễn Đức Cảnh,1
150317915073876,Trường THPT Cù Chính Lan - Lương Sơn - Hòa Bình,1
102149433160440,THPT Quoc Oai,1
551298254937802,THC Trương Vương 2006 - 2010,1
106220262811597,THCS Đoàn Kết,1
115467935134581,THPT Cau Giay,1
123279546292,Tôi Tài Giỏi Bạn Cũng Thế,1
121004204593835,THPT Kinh Môn,3
183265425102621,Trường THPT CHU VĂN AN- Thái nguyên,1
176577809178375,Trung Học Phổ Thông Giao Thủy A,1
158045771022714,Trường THPT Lý Bôn,1
234786999892956,THCS Vĩnh Ngọc,1
122821727828158,THPT Gia Bình số 1,1
230762626960557,Vo Thi Sau,1
124462637572944,Truong THPT Tran Hung Dao,2
105869366135004,THPT Chuyên Biên Hoà,1
229929523709284,THCS Lê Quý Đôn Thanh Sơn,2
113451115359606,THPT chuyên Lê Quý Đôn,2
140161422675890,THPT VĨNH LỘC  THANH HÓA,1
103586526367126,THPT Trần Văn Bảo,1
189049724464431,Trường THPT Cẩm Thủy 1,1
323128724433777,Trường THPT Bạch Đằng - Hải Phòng,1
111977438821787,Trường THPT Yên Hòa,4
192430957468192,THPT Nguyễn Văn Cừ,1
